Movie_ID,Movie_Name,Rating,Votes,Meta_score,PG_Rating,Year,Duration,Director,Director_ID
2219,Harry and Tonto,,0,0,,0,,,0
2220,Alice Doesn't Live Here Anymore,,0,0,,0,,,0
2221,The Towering Inferno,,0,0,,0,,,0
2222,Hearts and Minds,,0,0,,0,,,0
2223,Don't,,0,0,,0,,,0
2224,Amarcord,,0,0,,0,,,0
2225,Closed Mondays,,0,0,,0,,,0
2226,One-Eyed Men Are Kings,,0,0,,0,,,0
2227,Earthquake,,0,0,,0,,,0
2228,One Flew over the Cuckoo's Nest,,0,0,,0,,,0
2229,The Sunshine Boys,,0,0,,0,,,0
2230,Shampoo,,0,0,,0,,,0
2231,The Man Who Skied down Everest,,0,0,,0,,,0
2232,The End of the Game,,0,0,,0,,,0
2233,Dersu Uzala,,0,0,,0,,,0
2234,Nashville,,0,0,,0,,,0
2235,Great,,0,0,,0,,,0
2236,Angel and Big Joe,,0,0,,0,,,0
2237,The Hindenburg,,0,0,,0,,,0
2238,All the President's Men,,0,0,,0,,,0
2239,Bound for Glory,,0,0,,0,,,0
2240,Fellini's Casanova,,0,0,,0,,,0
2241,"Harlan County, U.S.A.",,0,0,,0,,,0
2242,Number Our Days,,0,0,,0,,,0
2243,Black and White in Color,,0,0,,0,,,0
2244,The Omen,,0,0,,0,,,0
2245,Leisure,,0,0,,0,,,0
2246,In the Region of Ice,,0,0,,0,,,0
2247,Logan's Run,,0,0,,0,,,0
2248,The Goodbye Girl,,0,0,,0,,,0
2249,Julia,,0,0,,0,,,0
2250,Annie Hall,,0,0,,0,,,0
2251,Star Wars,,0,0,,0,,,0
2252,Who Are the DeBolts? And Where Did They Get Nineteen Kids?,,0,0,,0,,,0
2253,Gravity Is My Enemy,,0,0,,0,,,0
2254,Madame Rosa,,0,0,,0,,,0
2255,A Little Night Music,,0,0,,0,,,0
2256,You Light Up My Life,,0,0,,0,,,0
2257,The Sand Castle,,0,0,,0,,,0
2258,I'll Find a Way,,0,0,,0,,,0
2259,Coming Home,,0,0,,0,,,0
2260,California Suite,,0,0,,0,,,0
2261,Heaven Can Wait,,0,0,,0,,,0
2262,Days of Heaven,,0,0,,0,,,0
2263,Scared Straight!,,0,0,,0,,,0
2264,The Flight of the Gossamer Condor,,0,0,,0,,,0
2265,Get Out Your Handkerchiefs,,0,0,,0,,,0
2266,The Buddy Holly Story,,0,0,,0,,,0
2267,Midnight Express,,0,0,,0,,,0
2268,Thank God It's Friday,,0,0,,0,,,0
2269,Special Delivery,,0,0,,0,,,0
2270,Teenage Father,,0,0,,0,,,0
2271,Kramer vs. Kramer,,0,0,,0,,,0
2272,Being There,,0,0,,0,,,0
2273,Norma Rae,,0,0,,0,,,0
2274,All That Jazz,,0,0,,0,,,0
2275,Best Boy,,0,0,,0,,,0
2276,Paul Robeson: Tribute to an Artist,,0,0,,0,,,0
2277,The Tin Drum,,0,0,,0,,,0
2278,A Little Romance,,0,0,,0,,,0
2279,Every Child,,0,0,,0,,,0
2280,Board and Care,,0,0,,0,,,0
2281,Breaking Away,,0,0,,0,,,0
2282,The Black Stallion,,0,0,,0,,,0
2283,Ordinary People,,0,0,,0,,,0
2284,Coal Miner's Daughter,,0,0,,0,,,0
2285,Melvin and Howard,,0,0,,0,,,0
2286,Tess,,0,0,,0,,,0
2287,From Mao to Mozart: Isaac Stern in China,,0,0,,0,,,0
2288,Karl Hess: Toward Liberty,,0,0,,0,,,0
2289,Moscow Does Not Believe in Tears,,0,0,,0,,,0
2290,Fame,,0,0,,0,,,0
2291,The Dollar Bottom,,0,0,,0,,,0
2292,The Empire Strikes Back,,0,0,,0,,,0
2293,On Golden Pond,,0,0,,0,,,0
2294,Arthur,,0,0,,0,,,0
2295,Reds,,0,0,,0,,,0
2296,Chariots of Fire,,0,0,,0,,,0
2297,Genocide,,0,0,,0,,,0
2298,Close Harmony,,0,0,,0,,,0
2299,Mephisto,,0,0,,0,,,0
2300,Crac,,0,0,,0,,,0
2301,Violet,,0,0,,0,,,0
2302,Gandhi,,0,0,,0,,,0
2303,An Officer and a Gentleman,,0,0,,0,,,0
2304,Tootsie,,0,0,,0,,,0
2305,Just Another Missing Kid,,0,0,,0,,,0
2306,If You Love This Planet,,0,0,,0,,,0
2307,Volver a Empezar ('To Begin Again'),,0,0,,0,,,0
2308,Quest for Fire,,0,0,,0,,,0
2309,E.T. The Extra-Terrestrial,,0,0,,0,,,0
2310,Victor/Victoria,,0,0,,0,,,0
2311,Tango,,0,0,,0,,,0
2312,A Shocking Accident,,0,0,,0,,,0
2313,Missing,,0,0,,0,,,0
2314,Tender Mercies,,0,0,,0,,,0
2315,Terms of Endearment,,0,0,,0,,,0
2316,The Year of Living Dangerously,,0,0,,0,,,0
2317,Fanny & Alexander,,0,0,,0,,,0
2318,He Makes Me Feel Like Dancin',,0,0,,0,,,0
2319,Flamenco at 5:15,,0,0,,0,,,0
2320,The Right Stuff,,0,0,,0,,,0
2321,Yentl,,0,0,,0,,,0
2322,Flashdance,,0,0,,0,,,0
2323,Sundae in New York,,0,0,,0,,,0
2324,Boys and Girls,,0,0,,0,,,0
2325,Return of the Jedi,,0,0,,0,,,0
2326,The Killing Fields,,0,0,,0,,,0
2327,Places in the Heart,,0,0,,0,,,0
2328,A Passage to India,,0,0,,0,,,0
2329,The Times of Harvey Milk,,0,0,,0,,,0
2330,The Stone Carvers,,0,0,,0,,,0
2331,Dangerous Moves,,0,0,,0,,,0
2332,Purple Rain,,0,0,,0,,,0
2333,The Woman in Red,,0,0,,0,,,0
2334,Up,,0,0,,0,,,0
2335,The River,,0,0,,0,,,0
2336,Kiss of the Spider Woman,,0,0,,0,,,0
2337,Cocoon,,0,0,,0,,,0
2338,The Trip to Bountiful,,0,0,,0,,,0
2339,Prizzi's Honor,,0,0,,0,,,0
2340,Out of Africa,,0,0,,0,,,0
2341,Ran,,0,0,,0,,,0
2342,Broken Rainbow,,0,0,,0,,,0
2343,Witness to War: Dr. Charlie Clements,,0,0,,0,,,0
2344,The Official Story,,0,0,,0,,,0
2345,White Nights,,0,0,,0,,,0
2346,Anna & Bella,,0,0,,0,,,0
2347,Molly's Pilgrim,,0,0,,0,,,0
2348,The Color of Money,,0,0,,0,,,0
2349,Hannah and Her Sisters,,0,0,,0,,,0
2350,Children of a Lesser God,,0,0,,0,,,0
2351,A Room with a View,,0,0,,0,,,0
2352,The Mission,,0,0,,0,,,0
2353,Artie Shaw: Time Is All You've Got,,0,0,,0,,,0
2354,Down and Out in America,,0,0,,0,,,0
2355,"Women--for America, for the World",,0,0,,0,,,0
2356,The Assault,,0,0,,0,,,0
2357,'Round Midnight,,0,0,,0,,,0
2358,A Greek Tragedy,,0,0,,0,,,0
2359,Precious Images,,0,0,,0,,,0
2360,Wall Street,,0,0,,0,,,0
2361,The Last Emperor,,0,0,,0,,,0
2362,The Ten-Year Lunch: The Wit and Legend of the Algonquin Round Table,,0,0,,0,,,0
2363,Young at Heart,,0,0,,0,,,0
2364,Babette's Feast,,0,0,,0,,,0
2365,Harry and the Hendersons,,0,0,,0,,,0
2366,The Man Who Planted Trees,,0,0,,0,,,0
2367,Ray's Male Heterosexual Dance Hall,,0,0,,0,,,0
2368,Innerspace,,0,0,,0,,,0
2369,A Fish Called Wanda,,0,0,,0,,,0
2370,The Accused,,0,0,,0,,,0
2371,The Accidental Tourist,,0,0,,0,,,0
2372,Dangerous Liaisons,,0,0,,0,,,0
2373,Mississippi Burning,,0,0,,0,,,0
2374,Hotel Terminus: The Life and Times of Klaus Barbie,,0,0,,0,,,0
2375,You Don't Have to Die,,0,0,,0,,,0
2376,Pelle the Conqueror,,0,0,,0,,,0
2377,The Milagro Beanfield War,,0,0,,0,,,0
2378,Working Girl,,0,0,,0,,,0
2379,Tin Toy,,0,0,,0,,,0
2380,The Appointments of Dennis Jennings,,0,0,,0,,,0
2381,Bird,,0,0,,0,,,0
2382,My Left Foot,,0,0,,0,,,0
2383,Driving Miss Daisy,,0,0,,0,,,0
2384,Henry V,,0,0,,0,,,0
2385,Born on the Fourth of July,,0,0,,0,,,0
2386,Common Threads: Stories from the Quilt,,0,0,,0,,,0
2387,The Johnstown Flood,,0,0,,0,,,0
2388,Cinema Paradiso,,0,0,,0,,,0
2389,Balance,,0,0,,0,,,0
2390,Work Experience,,0,0,,0,,,0
2391,Reversal of Fortune,,0,0,,0,,,0
2392,Good Fellas,,0,0,,0,,,0
2393,Dick Tracy,,0,0,,0,,,0
2394,Dances With Wolves,,0,0,,0,,,0
2395,American Dream,,0,0,,0,,,0
2396,Days of Waiting,,0,0,,0,,,0
2397,Journey of Hope,,0,0,,0,,,0
2398,Creature Comforts,,0,0,,0,,,0
2399,The Lunch Date,,0,0,,0,,,0
2400,City Slickers,,0,0,,0,,,0
2401,The Fisher King,,0,0,,0,,,0
2402,Bugsy,,0,0,,0,,,0
2403,In the Shadow of the Stars,,0,0,,0,,,0
2404,"Deadly Deception: General Electric, Nuclear Weapons and Our Environment",,0,0,,0,,,0
2405,Mediterraneo,,0,0,,0,,,0
2406,Manipulation,,0,0,,0,,,0
2407,Session Man,,0,0,,0,,,0
2408,Howards End,,0,0,,0,,,0
2409,A River Runs through It,,0,0,,0,,,0
2410,The Panama Deception,,0,0,,0,,,0
2411,Educating Peter,,0,0,,0,,,0
2412,Indochine,,0,0,,0,,,0
2413,Mona Lisa Descending a Staircase,,0,0,,0,,,0
2414,Omnibus,,0,0,,0,,,0
2415,The Crying Game,,0,0,,0,,,0
2416,The Piano,,0,0,,0,,,0
2417,The Age of Innocence,,0,0,,0,,,0
2418,I Am a Promise: The Children of Stanton Elementary School,,0,0,,0,,,0
2419,Defending Our Lives,,0,0,,0,,,0
2420,Belle Epoque,,0,0,,0,,,0
2421,The Wrong Trousers,,0,0,,0,,,0
2422,Black Rider (Schwarzfahrer),,0,0,,0,,,0
2423,Ed Wood,,0,0,,0,,,0
2424,Blue Sky,,0,0,,0,,,0
2425,Bullets over Broadway,,0,0,,0,,,0
2426,The Madness of King George,,0,0,,0,,,0
2427,"The Adventures of Priscilla, Queen of the Desert",,0,0,,0,,,0
2428,Maya Lin: A Strong Clear Vision,,0,0,,0,,,0
2429,A Time for Justice,,0,0,,0,,,0
2430,Burnt by the Sun,,0,0,,0,,,0
2431,The Lion King,,0,0,,0,,,0
2432,Bob's Birthday,,0,0,,0,,,0
2433,Franz Kafka's It's a Wonderful Life,,0,0,,0,,,0
2434,Trevor,,0,0,,0,,,0
2435,Leaving Las Vegas,,0,0,,0,,,0
2436,Dead Man Walking,,0,0,,0,,,0
2437,Mighty Aphrodite,,0,0,,0,,,0
2438,Restoration,,0,0,,0,,,0
2439,Anne Frank Remembered,,0,0,,0,,,0
2440,One Survivor Remembers,,0,0,,0,,,0
2441,Antonia's Line,,0,0,,0,,,0
2442,The Postman (Il Postino),,0,0,,0,,,0
2443,Pocahontas,,0,0,,0,,,0
2444,A Close Shave,,0,0,,0,,,0
2445,Lieberman in Love,,0,0,,0,,,0
2446,Babe,,0,0,,0,,,0
2447,Shine,,0,0,,0,,,0
2448,Fargo,,0,0,,0,,,0
2449,When We Were Kings,,0,0,,0,,,0
2450,Breathing Lessons: The Life and Work of Mark O'Brien,,0,0,,0,,,0
2451,Kolya,,0,0,,0,,,0
2452,The Nutty Professor,,0,0,,0,,,0
2453,Emma,,0,0,,0,,,0
2454,Evita,,0,0,,0,,,0
2455,Quest,,0,0,,0,,,0
2456,Dear Diary,,0,0,,0,,,0
2457,The Ghost and the Darkness,,0,0,,0,,,0
2458,Sling Blade,,0,0,,0,,,0
2459,As Good as It Gets,,0,0,,0,,,0
2460,The Long Way Home,,0,0,,0,,,0
2461,A Story of Healing,,0,0,,0,,,0
2462,Character,,0,0,,0,,,0
2463,The Full Monty,,0,0,,0,,,0
2464,Geri's Game,,0,0,,0,,,0
2465,Visas and Virtue,,0,0,,0,,,0
2466,Life Is Beautiful,,0,0,,0,,,0
2467,Affliction,,0,0,,0,,,0
2468,Shakespeare in Love,,0,0,,0,,,0
2469,The Last Days,,0,0,,0,,,0
2470,The Personals: Improvisations on Romance in the Golden Years,,0,0,,0,,,0
2471,Elizabeth,,0,0,,0,,,0
2472,The Prince of Egypt,,0,0,,0,,,0
2473,Bunny,,0,0,,0,,,0
2474,Election Night (Valgaften),,0,0,,0,,,0
2475,What Dreams May Come,,0,0,,0,,,0
2476,Gods and Monsters,,0,0,,0,,,0
2477,The Cider House Rules,,0,0,,0,,,0
2478,Boys Don't Cry,,0,0,,0,,,0
2479,Topsy-Turvy,,0,0,,0,,,0
2480,One Day in September,,0,0,,0,,,0
2481,King Gimp,,0,0,,0,,,0
2482,The Matrix,,0,0,,0,,,0
2483,All about My Mother,,0,0,,0,,,0
2484,The Red Violin,,0,0,,0,,,0
2485,Tarzan,,0,0,,0,,,0
2486,My Mother Dreams the Satan's Disciples in New York,,0,0,,0,,,0
2487,Pollock,,0,0,,0,,,0
2488,"Crouching Tiger, Hidden Dragon",,0,0,,0,,,0
2489,Into the Arms of Strangers: Stories of the Kindertransport,,0,0,,0,,,0
2490,Big Mama,,0,0,,0,,,0
2491,Dr. Seuss' How the Grinch Stole Christmas,,0,0,,0,,,0
2492,Wonder Boys,,0,0,,0,,,0
2493,Father and Daughter,,0,0,,0,,,0
2494,Quiero Ser (I want to be...),,0,0,,0,,,0
2495,Iris,,0,0,,0,,,0
2496,Monster's Ball,,0,0,,0,,,0
2497,Shrek,,0,0,,0,,,0
2498,Murder on a Sunday Morning,,0,0,,0,,,0
2499,Thoth,,0,0,,0,,,0
2500,No Man's Land,,0,0,,0,,,0
2501,"Monsters, Inc.",,0,0,,0,,,0
2502,For the Birds,,0,0,,0,,,0
2503,the accountant,,0,0,,0,,,0
2504,Adaptation,,0,0,,0,,,0
2505,The Hours,,0,0,,0,,,0
2506,Spirited Away,,0,0,,0,,,0
2507,Road to Perdition,,0,0,,0,,,0
2508,Bowling for Columbine,,0,0,,0,,,0
2509,Twin Towers,,0,0,,0,,,0
2510,Nowhere in Africa,,0,0,,0,,,0
2511,Frida,,0,0,,0,,,0
2512,The ChubbChubbs!,,0,0,,0,,,0
2513,This Charming Man (Der Er En Yndig Mand),,0,0,,0,,,0
2514,Talk to Her,,0,0,,0,,,0
2515,Finding Nemo,,0,0,,0,,,0
2516,The Fog of War,,0,0,,0,,,0
2517,Chernobyl Heart,,0,0,,0,,,0
2518,The Barbarian Invasions,,0,0,,0,,,0
2519,Harvie Krumpet,,0,0,,0,,,0
2520,Two Soldiers,,0,0,,0,,,0
2521,Ray,,0,0,,0,,,0
2522,Born into Brothels,,0,0,,0,,,0
2523,Mighty Times: The Children's March,,0,0,,0,,,0
2524,The Sea Inside,,0,0,,0,,,0
2525,Lemony Snicket's A Series of Unfortunate Events,,0,0,,0,,,0
2526,Finding Neverland,,0,0,,0,,,0
2527,The Motorcycle Diaries,,0,0,,0,,,0
2528,Ryan,,0,0,,0,,,0
2529,Wasp,,0,0,,0,,,0
2530,Capote,,0,0,,0,,,0
2531,Syriana,,0,0,,0,,,0
2532,The Constant Gardener,,0,0,,0,,,0
2533,Wallace & Gromit in The Curse of the Were-Rabbit,,0,0,,0,,,0
2534,Memoirs of a Geisha,,0,0,,0,,,0
2535,March of the Penguins,,0,0,,0,,,0
2536,A Note of Triumph: The Golden Age of Norman Corwin,,0,0,,0,,,0
2537,Tsotsi,,0,0,,0,,,0
2538,Hustle & Flow,,0,0,,0,,,0
2539,The Moon and the Son: An Imagined Conversation,,0,0,,0,,,0
2540,Six Shooter,,0,0,,0,,,0
2541,The Last King of Scotland,,0,0,,0,,,0
2542,Little Miss Sunshine,,0,0,,0,,,0
2543,The Queen,,0,0,,0,,,0
2544,Dreamgirls,,0,0,,0,,,0
2545,Happy Feet,,0,0,,0,,,0
2546,Pan's Labyrinth,,0,0,,0,,,0
2547,An Inconvenient Truth,,0,0,,0,,,0
2548,The Blood of Yingzhou District,,0,0,,0,,,0
2549,The Lives of Others,,0,0,,0,,,0
2550,Babel,,0,0,,0,,,0
2551,The Danish Poet,,0,0,,0,,,0
2552,West Bank Story,,0,0,,0,,,0
2553,Letters from Iwo Jima,,0,0,,0,,,0
2554,No Country for Old Men,,0,0,,0,,,0
2555,La Vie en Rose,,0,0,,0,,,0
2556,Michael Clayton,,0,0,,0,,,0
2557,Ratatouille,,0,0,,0,,,0
2558,Sweeney Todd The Demon Barber of Fleet Street,,0,0,,0,,,0
2559,Elizabeth: The Golden Age,,0,0,,0,,,0
2560,Taxi to the Dark Side,,0,0,,0,,,0
2561,Freeheld,,0,0,,0,,,0
2562,The Counterfeiters,,0,0,,0,,,0
2563,Once,,0,0,,0,,,0
2564,Peter & the Wolf,,0,0,,0,,,0
2565,Le Mozart des Pickpockets (The Mozart of Pickpockets),,0,0,,0,,,0
2566,Milk,,0,0,,0,,,0
2567,WALL-E,,0,0,,0,,,0
2568,Slumdog Millionaire,,0,0,,0,,,0
2569,The Duchess,,0,0,,0,,,0
2570,Man on Wire,,0,0,,0,,,0
2571,Smile Pinki,,0,0,,0,,,0
2572,Departures,,0,0,,0,,,0
2573,La Maison en Petits Cubes,,0,0,,0,,,0
2574,Spielzeugland (Toyland),,0,0,,0,,,0
2575,Crazy Heart,,0,0,,0,,,0
2576,Precious: Based on the Novel 'Push' by Sapphire,,0,0,,0,,,0
2577,The Young Victoria,,0,0,,0,,,0
2578,The Cove,,0,0,,0,,,0
2579,Music by Prudence,,0,0,,0,,,0
2580,The Secret in Their Eyes,,0,0,,0,,,0
2581,Logorama,,0,0,,0,,,0
2582,The New Tenants,,0,0,,0,,,0
2583,Inside Job,,0,0,,0,,,0
2584,Strangers No More,,0,0,,0,,,0
2585,In a Better World,,0,0,,0,,,0
2586,The Wolfman,,0,0,,0,,,0
2587,The Lost Thing,,0,0,,0,,,0
2588,God of Love,,0,0,,0,,,0
2589,The Artist,,0,0,,0,,,0
2590,Beginners,,0,0,,0,,,0
2591,The Iron Lady,,0,0,,0,,,0
2592,Rango,,0,0,,0,,,0
2593,Undefeated,,0,0,,0,,,0
2594,Saving Face,,0,0,,0,,,0
2595,A Separation,,0,0,,0,,,0
2596,The Muppets,,0,0,,0,,,0
2597,The Fantastic Flying Books of Mr. Morris Lessmore,,0,0,,0,,,0
2598,The Shore,,0,0,,0,,,0
2599,The Descendants,,0,0,,0,,,0
2600,Les Misérables,,0,0,,0,,,0
2601,Brave,,0,0,,0,,,0
2602,Searching for Sugar Man,,0,0,,0,,,0
2603,Inocente,,0,0,,0,,,0
2604,Amour,,0,0,,0,,,0
2605,Paperman,,0,0,,0,,,0
2606,Curfew,,0,0,,0,,,0
2607,Blue Jasmine,,0,0,,0,,,0
2608,Frozen,,0,0,,0,,,0
2609,20 Feet from Stardom,,0,0,,0,,,0
2610,The Lady in Number 6: Music Saved My Life,,0,0,,0,,,0
2611,The Great Beauty,,0,0,,0,,,0
2612,Mr. Hublot,,0,0,,0,,,0
2613,Helium,,0,0,,0,,,0
2614,Still Alice,,0,0,,0,,,0
2615,Boyhood,,0,0,,0,,,0
2616,Big Hero 6,,0,0,,0,,,0
2617,CitizenFour,,0,0,,0,,,0
2618,Crisis Hotline: Veterans Press 1,,0,0,,0,,,0
2619,Ida,,0,0,,0,,,0
2620,Selma,,0,0,,0,,,0
2621,Feast,,0,0,,0,,,0
2622,The Phone Call,,0,0,,0,,,0
2623,The Danish Girl,,0,0,,0,,,0
2624,Inside Out,,0,0,,0,,,0
2625,Amy,,0,0,,0,,,0
2626,A Girl in the River: The Price of Forgiveness,,0,0,,0,,,0
2627,Son of Saul,,0,0,,0,,,0
2628,Bear Story,,0,0,,0,,,0
2629,Stutterer,,0,0,,0,,,0
2630,Fences,,0,0,,0,,,0
2631,Zootopia,,0,0,,0,,,0
2632,O.J.: Made in America,,0,0,,0,,,0
2633,The White Helmets,,0,0,,0,,,0
2634,The Salesman,,0,0,,0,,,0
2635,Piper,,0,0,,0,,,0
2636,Sing,,0,0,,0,,,0
2637,Arrival,,0,0,,0,,,0
2638,"Three Billboards outside Ebbing, Missouri",,0,0,,0,,,0
2639,Coco,,0,0,,0,,,0
2640,Icarus,,0,0,,0,,,0
2641,Heaven Is a Traffic Jam on the 405,,0,0,,0,,,0
2642,A Fantastic Woman,,0,0,,0,,,0
2643,Dear Basketball,,0,0,,0,,,0
2644,The Silent Child,,0,0,,0,,,0
2645,If Beale Street Could Talk,,0,0,,0,,,0
2646,Spider-Man: Into the Spider-Verse,,0,0,,0,,,0
2647,Roma,,0,0,,0,,,0
2648,Free Solo,,0,0,,0,,,0
2649,Period. End of Sentence.,,0,0,,0,,,0
2650,Bao,,0,0,,0,,,0
2651,Skin,,0,0,,0,,,0
2652,First Man,,0,0,,0,,,0
2653,Once upon a Time...in Hollywood,,0,0,,0,,,0
2654,Judy,,0,0,,0,,,0
2655,Parasite,,0,0,,0,,,0
2656,American Factory,,0,0,,0,,,0
2657,Learning to Skateboard in a Warzone (If You're a Girl),,0,0,,0,,,0
2658,Hair Love,,0,0,,0,,,0
2659,The Neighbors' Window,,0,0,,0,,,0
2660,Judas and the Black Messiah,,0,0,,0,,,0
2661,Minari,,0,0,,0,,,0
2662,Soul,,0,0,,0,,,0
2663,Mank,,0,0,,0,,,0
2664,Ma Rainey's Black Bottom,,0,0,,0,,,0
2665,My Octopus Teacher,,0,0,,0,,,0
2666,Colette,,0,0,,0,,,0
2667,Another Round,,0,0,,0,,,0
2668,If Anything Happens I Love You,,0,0,,0,,,0
2669,Two Distant Strangers,,0,0,,0,,,0
2670,King Richard,,0,0,,0,,,0
2671,CODA,,0,0,,0,,,0
2672,The Eyes of Tammy Faye,,0,0,,0,,,0
2673,Encanto,,0,0,,0,,,0
2674,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",,0,0,,0,,,0
2675,The Queen of Basketball,,0,0,,0,,,0
2676,Drive My Car,,0,0,,0,,,0
2677,The Windshield Wiper,,0,0,,0,,,0
2678,The Long Goodbye,,0,0,,0,,,0
2679,Everything Everywhere All at Once,,0,0,,0,,,0
2680,Guillermo del Toro's Pinocchio,,0,0,,0,,,0
2681,Navalny,,0,0,,0,,,0
2682,The Elephant Whisperers,,0,0,,0,,,0
2683,RRR,,0,0,,0,,,0
2684,"The Boy, the Mole, the Fox and the Horse",,0,0,,0,,,0
2685,An Irish Goodbye,,0,0,,0,,,0
2686,Welcome to Chechnya,,0,0,,0,,,0
2687,TÁR,,0,0,,0,,,0
2688,"Argentina, 1985",,0,0,,0,,,0
2689,Being the Ricardos,,0,0,,0,,,0
2690,West Side Story (2021),,0,0,,0,,,0
2691,"tick, tick...BOOM!",,0,0,,0,,,0
2692,No Time To Die,,0,0,,0,,,0
2693,The United States vs. Billie Holiday,,0,0,,0,,,0
2694,Borat Subsequent Moviefilm,,0,0,,0,,,0
2695,I Care A Lot,,0,0,,0,,,0
2696,The Mauritanian,,0,0,,0,,,0
2697,The Trial of the Chicago 7,,0,0,,0,,,0
2698,The Farewell,,0,0,,0,,,0
2699,Missing Link,,0,0,,0,,,0
2700,Once Upon a Time...in Hollywood,,0,0,,0,,,0
2701,The Wife,,0,0,,0,,,0
2702,"Star Is Born, A (2018)",,0,0,,0,,,0
2703,In The Fade,,0,0,,0,,,0
2704,The Disaster Artist,,0,0,,0,,,0
2705,Elle,,0,0,,0,,,0
2706,Steve Jobs,,0,0,,0,,,0
2707,Birdman,,0,0,,0,,,0
2708,Big Eyes,,0,0,,0,,,0
2709,How to Train Your Dragon 2,,0,0,,0,,,0
2710,Leviathan,,0,0,,0,,,0
2711,Mandela: Long Walk to Freedom,,0,0,,0,,,0
2712,My Week With Marilyn,,0,0,,0,,,0
2713,W.E.,,0,0,,0,,,0
2714,The Adventures of Tintin,,0,0,,0,,,0
2715,Midnight In Paris,,0,0,,0,,,0
2716,The Kids Are All Right,,0,0,,0,,,0
2717,Barney's Version,,0,0,,0,,,0
2718,In A Better World,,0,0,,0,,,0
2719,Julie & Julia,,0,0,,0,,,0
2720,The White Ribbon (Das weiße Band - Eine Deutsche Kindergeschichte),,0,0,,0,,,0
2721,Precious: Based on the novel Push by Sapphire,,0,0,,0,,,0
2722,Up In The Air,,0,0,,0,,,0
2723,The Wrestler,,0,0,,0,,,0
2724,Happy-Go-Lucky,,0,0,,0,,,0
2725,Waltz with Bashir,,0,0,,0,,,0
2726,Wall-E,,0,0,,0,,,0
2727,Away From Her,,0,0,,0,,,0
2728,La Vie En Rose,,0,0,,0,,,0
2729,The Diving Bell and the Butterfly,,0,0,,0,,,0
2730,I'm Not There,,0,0,,0,,,0
2731,Cars,,0,0,,0,,,0
2732,Transamerica,,0,0,,0,,,0
2733,Walk The Line,,0,0,,0,,,0
2734,Paradise Now,,0,0,,0,,,0
2735,Osama,,0,0,,0,,,0
2736,Something's Gotta Give,,0,0,,0,,,0
2737,About Schmidt,,0,0,,0,,,0
2738,Talk To Her,,0,0,,0,,,0
2739,In the Bedroom,,0,0,,0,,,0
2740,Kate & Leopold,,0,0,,0,,,0
2741,Toy Story 2,,0,0,,0,,,0
2742,All About My Mother,,0,0,,0,,,0
2743,Tumbleweeds,,0,0,,0,,,0
2744,Central Station,,0,0,,0,,,0
2745,Quest For Camelot: The Magic Sword,,0,0,,0,,,0
2746,Ulee's Gold,,0,0,,0,,,0
2747,Ma Vie en Rose,,0,0,,0,,,0
2748,Mrs. Brown,,0,0,,0,,,0
2749,The People vs. Larry Flynt,,0,0,,0,,,0
2750,The Mirror Has Two Faces,,0,0,,0,,,0
2751,Secrets & Lies,,0,0,,0,,,0
2752,A Walk in the Clouds,,0,0,,0,,,0
2753,Get Shorty,,0,0,,0,,,0
2754,The Lion King (1994),,0,0,,0,,,0
2755,Farinelli,,0,0,,0,,,0
2756,Bullets Over Broadway,,0,0,,0,,,0
2757,Heaven & Earth,,0,0,,0,,,0
2758,Farewell My Concubine,,0,0,,0,,,0
2759,What's Love Got To Do With It,,0,0,,0,,,0
2760,The Player,,0,0,,0,,,0
2761,Enchanted April,,0,0,,0,,,0
2762,The Prince of Tides,,0,0,,0,,,0
2763,For The Boys,,0,0,,0,,,0
2764,Green Card,,0,0,,0,,,0
2765,The Sheltering Sky,,0,0,,0,,,0
2766,Cyrano De Bergerac (1990),,0,0,,0,,,0
2767,Longtime Companion,,0,0,,0,,,0
2768,The Fabulous Baker Boys,,0,0,,0,,,0
2769,Running on Empty,,0,0,,0,,,0
2770,Madame Sousatzka,,0,0,,0,,,0
2771,Gorillas in the Mist: The Adventure of Dian Fossey,,0,0,,0,,,0
2772,Hope and Glory,,0,0,,0,,,0
2773,My Life as a Dog,,0,0,,0,,,0
2774,Mona Lisa,,0,0,,0,,,0
2775,Crimes of the Heart,,0,0,,0,,,0
2776,Agnes of God,,0,0,,0,,,0
2777,Romancing the Stone,,0,0,,0,,,0
2778,Micki & Maude,,0,0,,0,,,0
2779,The Dresser,,0,0,,0,,,0
2780,Silkwood,,0,0,,0,,,0
2781,Educating Rita,,0,0,,0,,,0
2782,Victor Victoria,,0,0,,0,,,0
2783,"Officer and a Gentleman, An",,0,0,,0,,,0
2784,Butterfly,,0,0,,0,,,0
2785,Only When I Laugh,,0,0,,0,,,0
2786,Pennies from Heaven,,0,0,,0,,,0
2787,The Ninth Configuration,,0,0,,0,,,0
2788,The Stunt Man,,0,0,,0,,,0
2789,The Rose,,0,0,,0,,,0
2790,"Cage aux Folles, La",,0,0,,0,,,0
2791,Jane Fonda,,0,0,,0,,,0
2792,Roger Moore,,0,0,,0,,,0
2793,Autumn Sonata,,0,0,,0,,,0
2794,John Travolta,,0,0,,0,,,0
2795,"Same Time, Next Year",,0,0,,0,,,0
2796,Equus,,0,0,,0,,,0
2797,The Turning Point,,0,0,,0,,,0
2798,"Star Is Born, A (1976)",,0,0,,0,,,0
